# rlawt per-frame CSV, CLOCK_MONOTONIC ns / microseconds
# mkcur_cumulative is the per-window makeCurrent counter — diff rows for per-frame
frame,t_post_swap_ns,swap_us,gap_us,finish_us,xsync_us,gpu_us,mkcur_cumulative
4889,233658752296925,27191,10078,0,0,0,0
4890,233658790440002,28258,9884,0,0,0,0
4891,233658829219155,27750,11028,0,0,0,0
4892,233658870428079,28512,12696,0,0,0,0
4893,233658909954155,29290,10235,0,0,0,0
4894,233658949012002,28334,10723,0,0,0,0
4895,233658989992694,30420,10560,0,0,0,0
4896,233659029117925,27901,11224,0,0,0,0
4897,233659066895386,28319,9458,0,0,0,0
4898,233659107796925,27554,13346,0,0,0,0
4899,233659145902232,26806,11299,0,0,0,0
4900,233659188782463,31599,11281,0,0,0,0
4901,233659226080079,27363,9933,0,0,0,0
4902,233659265337002,27860,11396,0,0,0,0
4903,233659305181617,28630,11214,0,0,0,0
4904,233659345801925,30590,10030,0,0,0,0
4905,233659383552925,27628,10123,0,0,0,0
4906,233659423157309,28175,11429,0,0,0,0
4907,233659464147771,29046,11944,0,0,0,0
4908,233659503684309,28602,10933,0,0,0,0
4909,233659542171079,27994,10492,0,0,0,0
4910,233659583432386,29718,11543,0,0,0,0
4911,233659625365002,29671,12261,0,0,0,0
4912,233659668729232,30583,12780,0,0,0,0
4913,233659709527386,29590,11207,0,0,0,0
4914,233659750083771,29591,10965,0,0,0,0
4915,233659788805232,27940,10781,0,0,0,0
4916,233659828902848,27718,12378,0,0,0,0
4917,233659873631771,33014,11714,0,0,0,0
4918,233659917228617,29240,14356,0,0,0,0
4919,233659959482771,30160,12093,0,0,0,0
4920,233659998003386,27897,10622,0,0,0,0
4921,233660036083156,27174,10906,0,0,0,0
4922,233660075523694,28250,11190,0,0,0,0
4923,233660116732617,28272,12936,0,0,0,0
4924,233660156761002,27807,12220,0,0,0,0
4925,233660194049848,27067,10221,0,0,0,0
4926,233660233973617,28876,11047,0,0,0,0
4927,233660274630232,27759,12897,0,0,0,0
4928,233660315348079,27178,13539,0,0,0,0
4929,233660351398848,26355,9695,0,0,0,0
4930,233660390365232,27853,11113,0,0,0,0
4931,233660431283079,28759,12157,0,0,0,0
4932,233660470374463,27449,11641,0,0,0,0
4933,233660509299463,28263,10661,0,0,0,0
4934,233660549295771,28780,11216,0,0,0,0
4935,233660588406232,28450,10660,0,0,0,0
4936,233660635215771,34190,12618,0,0,0,0
4937,233660680716694,29671,15829,0,0,0,0
4938,233660719355463,28236,10402,0,0,0,0
4939,233660757729540,27794,10580,0,0,0,0
4940,233660797538848,29029,10779,0,0,0,0
4941,233660838936386,30345,11052,0,0,0,0
4942,233660878748617,29351,10460,0,0,0,0
4943,233660918584309,28708,11127,0,0,0,0
4944,233660956631079,27703,10343,0,0,0,0
4945,233660996374463,28039,11704,0,0,0,0
4946,233661040244925,32504,11367,0,0,0,0
4947,233661085826771,30923,14658,0,0,0,0
4948,233661127059156,28101,13131,0,0,0,0
4949,233661164633617,26842,10731,0,0,0,0
4950,233661200633309,26300,9699,0,0,0,0
4951,233661240115156,28588,10893,0,0,0,0
4952,233661286315771,29748,16452,0,0,0,0
4953,233661328490848,32289,9885,0,0,0,0
4954,233661370163386,28545,13127,0,0,0,0
4955,233661408706771,27624,10919,0,0,0,0
4956,233661451809617,30972,12130,0,0,0,0
4957,233661495409233,30709,12889,0,0,0,0
4958,233661540188925,30435,14344,0,0,0,0
4959,233661583776694,31095,12492,0,0,0,0
4960,233661632245540,34340,14128,0,0,0,0
4961,233661674804309,29583,12975,0,0,0,0
4962,233661714389002,28080,11504,0,0,0,0
4963,233661761025848,35281,11355,0,0,0,0
4964,233661804505617,29112,14367,0,0,0,0
4965,233661848897233,30455,13936,0,0,0,0
4966,233661895203079,32547,13758,0,0,0,0
4967,233661944937617,32843,16890,0,0,0,0
4968,233661987688079,28315,14435,0,0,0,0
4969,233662027267694,27571,12008,0,0,0,0
4970,233662066118848,27362,11488,0,0,0,0
4971,233662104657540,27346,11191,0,0,0,0
4972,233662147789848,31154,11978,0,0,0,0
4973,233662184756079,26608,10357,0,0,0,0
4974,233662224456310,28631,11068,0,0,0,0
4975,233662266585848,29760,12368,0,0,0,0
4976,233662306567386,29387,10593,0,0,0,0
4977,233662345282156,25451,13262,0,0,0,0
4978,233662386012386,29335,11394,0,0,0,0
4979,233662427797310,28363,13421,0,0,0,0
4980,233662466280617,28089,10393,0,0,0,0
4981,233662507331079,27747,13302,0,0,0,0
4982,233662549241002,28432,13477,0,0,0,0
4983,233662587990156,27513,11236,0,0,0,0
4984,233662629953925,27828,14135,0,0,0,0
4985,233662670448310,29339,11154,0,0,0,0
4986,233662710378463,29216,10713,0,0,0,0
4987,233662752830848,30166,12286,0,0,0,0
4988,233662793375771,28615,11929,0,0,0,0
4989,233662832101310,28400,10325,0,0,0,0
4990,233662873246540,32181,8963,0,0,0,0
4991,233662916497925,29062,14189,0,0,0,0
4992,233662955972694,27870,11604,0,0,0,0
4993,233662995777848,29194,10610,0,0,0,0
4994,233663033466540,27376,10313,0,0,0,0
4995,233663074535463,29150,11918,0,0,0,0
4996,233663116209002,28798,12875,0,0,0,0
4997,233663156683156,29340,11133,0,0,0,0
4998,233663197146540,29524,10938,0,0,0,0
4999,233663235470156,27291,11031,0,0,0,0
5000,233663276423694,29523,11430,0,0,0,0
5001,233663315391156,28502,10465,0,0,0,0
5002,233663353228694,27410,10427,0,0,0,0
5003,233663392295694,27205,11861,0,0,0,0
5004,233663433534771,30391,10847,0,0,0,0
5005,233663471905848,26994,11377,0,0,0,0
5006,233663509612617,27935,9771,0,0,0,0
5007,233663547444617,27528,10303,0,0,0,0
5008,233663584854233,27988,9421,0,0,0,0
5009,233663627016310,29806,12355,0,0,0,0
5010,233663666071079,28535,10519,0,0,0,0
5011,233663708150848,29942,12137,0,0,0,0
5012,233663745791463,27882,9757,0,0,0,0
5013,233663786410233,29973,10645,0,0,0,0
5014,233663827832617,30038,11384,0,0,0,0
5015,233663867254848,27697,11724,0,0,0,0
5016,233663905874463,28139,10480,0,0,0,0
5017,233663951096002,29292,15928,0,0,0,0
5018,233663987904694,27240,9568,0,0,0,0
5019,233664027103156,28485,10714,0,0,0,0
5020,233664064583771,27458,10022,0,0,0,0
5021,233664101801233,27379,9837,0,0,0,0
5022,233664142293233,28472,12019,0,0,0,0
5023,233664183393540,30076,11024,0,0,0,0
5024,233664226145848,28967,13784,0,0,0,0
5025,233664264623079,26660,11816,0,0,0,0
5026,233664309078233,32540,11914,0,0,0,0
5027,233664350153848,28324,12751,0,0,0,0
5028,233664389537540,28911,10472,0,0,0,0
5029,233664427138156,26333,11267,0,0,0,0
5030,233664469007387,31389,10479,0,0,0,0
5031,233664512315771,33508,9800,0,0,0,0
5032,233664549414233,27574,9523,0,0,0,0
5033,233664591459156,29972,12072,0,0,0,0
5034,233664631260694,29064,10737,0,0,0,0
5035,233664669347079,26844,11241,0,0,0,0
5036,233664707773233,27713,10712,0,0,0,0
5037,233664746421848,28568,10079,0,0,0,0
5038,233664783186771,27824,8940,0,0,0,0
5039,233664821275464,28362,9726,0,0,0,0
5040,233664860820617,29854,9690,0,0,0,0
5041,233664899982156,28326,10834,0,0,0,0
5042,233664939190156,29075,10133,0,0,0,0
5043,233664989864310,33948,16725,0,0,0,0
5044,233665028766848,28966,9937,0,0,0,0
5045,233665066925233,28327,9831,0,0,0,0
5046,233665102860925,26008,9927,0,0,0,0
5047,233665140826771,29021,8944,0,0,0,0
5048,233665175019387,24973,9218,0,0,0,0
5049,233665212860617,27220,10621,0,0,0,0
5050,233665251685540,28929,9895,0,0,0,0
5051,233665293942156,29378,12877,0,0,0,0
5052,233665337084387,28411,14730,0,0,0,0
5053,233665375485002,28481,9919,0,0,0,0
5054,233665419190464,29997,13708,0,0,0,0
5055,233665461936617,30583,12162,0,0,0,0
5056,233665499921540,27238,10746,0,0,0,0
5057,233665539787387,29903,9961,0,0,0,0
5058,233665580571464,29472,11311,0,0,0,0
5059,233665617701925,26991,10139,0,0,0,0
5060,233665657772002,28800,11269,0,0,0,0
5061,233665696249848,27381,11096,0,0,0,0
5062,233665742748925,31689,14809,0,0,0,0
5063,233665780873925,28112,10012,0,0,0,0
5064,233665819927156,27365,11688,0,0,0,0
5065,233665859136694,28346,10863,0,0,0,0
5066,233665898867694,29451,10280,0,0,0,0
5067,233665939732079,29634,11229,0,0,0,0
5068,233665977994771,28931,9331,0,0,0,0
5069,233666016177617,27536,10647,0,0,0,0
5070,233666053422233,26880,10363,0,0,0,0
5071,233666091578156,28027,10128,0,0,0,0
5072,233666131710233,30122,10009,0,0,0,0
5073,233666169241002,27576,9954,0,0,0,0
5074,233666207999387,28651,10106,0,0,0,0
5075,233666245238464,26927,10311,0,0,0,0
5076,233666284460925,28953,10268,0,0,0,0
5077,233666322487156,28328,9697,0,0,0,0
5078,233666367589002,34885,10216,0,0,0,0
5079,233666408987387,29623,11774,0,0,0,0
5080,233666449799464,29157,11654,0,0,0,0
5081,233666490940925,29082,12058,0,0,0,0
5082,233666534594771,28876,14777,0,0,0,0
5083,233666574645848,27171,12879,0,0,0,0
5084,233666611038233,27186,9206,0,0,0,0
5085,233666647973233,26731,10203,0,0,0,0
5086,233666686432002,27653,10805,0,0,0,0
5087,233666723553848,26811,10310,0,0,0,0
5088,233666761072310,27648,9870,0,0,0,0
5089,233666802656079,29963,11620,0,0,0,0
5090,233666839239079,26196,10386,0,0,0,0
5091,233666876179771,26395,10545,0,0,0,0
5092,233666914250233,28522,9548,0,0,0,0
5093,233666952368387,27015,11102,0,0,0,0
5094,233666991181233,31636,7176,0,0,0,0
5095,233667033406771,29285,12941,0,0,0,0
5096,233667074233233,29768,11057,0,0,0,0
5097,233667113493233,27361,11898,0,0,0,0
5098,233667160653002,36820,10339,0,0,0,0
5099,233667203036694,30806,11576,0,0,0,0
5100,233667239278771,26846,9395,0,0,0,0
5101,233667283149002,28583,15287,0,0,0,0
5102,233667318490156,27128,8212,0,0,0,0
5103,233667357316387,28622,10203,0,0,0,0
5104,233667394504387,28128,9059,0,0,0,0
5105,233667431661310,26912,10244,0,0,0,0
5106,233667467073848,26755,8656,0,0,0,0
5107,233667507237541,29317,10846,0,0,0,0
5108,233667539480079,23752,8490,0,0,0,0
5109,233667572701233,25389,7831,0,0,0,0
5110,233667604857541,23659,8497,0,0,0,0
5111,233667639701541,26224,8619,0,0,0,0
5112,233667677836925,29483,8651,0,0,0,0
5113,233667723899464,33215,12847,0,0,0,0
5114,233667770704925,30733,16071,0,0,0,0
5115,233667813733925,31724,11304,0,0,0,0
5116,233667857692618,28840,15117,0,0,0,0
5117,233667903378541,33285,12400,0,0,0,0
5118,233667939929925,27332,9218,0,0,0,0
5119,233667977790464,27915,9944,0,0,0,0
5120,233668018814464,30188,10836,0,0,0,0
5121,233668055942771,27234,9893,0,0,0,0
5122,233668094079771,27264,10872,0,0,0,0
5123,233668135331771,29508,11743,0,0,0,0
5124,233668177748618,27931,14485,0,0,0,0
5125,233668219460387,26819,14892,0,0,0,0
5126,233668258640694,28284,10895,0,0,0,0
5127,233668296419156,27491,10286,0,0,0,0
5128,233668333589541,26935,10235,0,0,0,0
5129,233668374734233,28856,12288,0,0,0,0
5130,233668410574464,25611,10229,0,0,0,0
5131,233668450877848,28609,11693,0,0,0,0
5132,233668488282771,27515,9889,0,0,0,0
5133,233668524975156,27125,9566,0,0,0,0
5134,233668567430156,31333,11121,0,0,0,0
5135,233668611742233,33358,10953,0,0,0,0
5136,233668653874848,30409,11722,0,0,0,0
5137,233668691434848,26468,11091,0,0,0,0
5138,233668730704695,31651,7618,0,0,0,0
5139,233668768743464,27376,10662,0,0,0,0
5140,233668811262233,32991,9527,0,0,0,0
5141,233668851834464,28200,12372,0,0,0,0
5142,233668890768002,28844,10088,0,0,0,0
5143,233668932644002,30366,11509,0,0,0,0
5144,233668972040925,27518,11878,0,0,0,0
5145,233669008617925,28152,8425,0,0,0,0
5146,233669048122848,29057,10447,0,0,0,0
5147,233669086034848,26777,11134,0,0,0,0
5148,233669124723079,29066,9621,0,0,0,0
5149,233669165556310,29026,11806,0,0,0,0
5150,233669204109541,28484,10069,0,0,0,0
5151,233669242691771,28011,10570,0,0,0,0
5152,233669281361002,28843,9826,0,0,0,0
5153,233669317795387,25589,10845,0,0,0,0
5154,233669358671387,31082,9793,0,0,0,0
5155,233669398318464,28523,11123,0,0,0,0
5156,233669433979387,26682,8978,0,0,0,0
5157,233669472275695,27567,10729,0,0,0,0
5158,233669509160387,26853,10031,0,0,0,0
5159,233669549100925,26807,13132,0,0,0,0
5160,233669590020310,31146,9773,0,0,0,0
5161,233669625891387,25907,9963,0,0,0,0
5162,233669663220079,27409,9918,0,0,0,0
5163,233669698944079,25962,9761,0,0,0,0
5164,233669739295464,28169,12181,0,0,0,0
5165,233669777711464,28163,10252,0,0,0,0
5166,233669818033848,29783,10539,0,0,0,0
5167,233669864754233,30561,16158,0,0,0,0
5168,233669903210541,26782,11673,0,0,0,0
5169,233669940702848,28072,9420,0,0,0,0
5170,233669977041233,27510,8827,0,0,0,0
5171,233670015397618,27771,10585,0,0,0,0
5172,233670052462156,26752,10312,0,0,0,0
5173,233670089031464,27933,8636,0,0,0,0
5174,233670127378541,29407,8939,0,0,0,0
5175,233670165464618,27663,10422,0,0,0,0
5176,233670205144695,28882,10797,0,0,0,0
5177,233670242273618,27707,9421,0,0,0,0
5178,233670280329233,27274,10781,0,0,0,0
5179,233670319658848,29282,10047,0,0,0,0
5180,233670357527772,27536,10332,0,0,0,0
5181,233670397880079,29584,10768,0,0,0,0
5182,233670436478464,28251,10347,0,0,0,0
5183,233670472204002,26925,8800,0,0,0,0
5184,233670510735695,30171,8359,0,0,0,0
5185,233670549905002,27972,11197,0,0,0,0
5186,233670590909310,29768,11236,0,0,0,0
5187,233670628324310,26659,10756,0,0,0,0
5188,233670666548079,28398,9825,0,0,0,0
5189,233670703645541,27044,10052,0,0,0,0
5190,233670742673541,29695,9332,0,0,0,0
5191,233670781577002,28476,10427,0,0,0,0
5192,233670820118541,28929,9611,0,0,0,0
5193,233670861172310,30268,10785,0,0,0,0
5194,233670902222233,29403,11646,0,0,0,0
5195,233670942497002,28602,11672,0,0,0,0
5196,233670981802156,28643,10661,0,0,0,0
5197,233671021246464,28370,11074,0,0,0,0
5198,233671061597541,30386,9964,0,0,0,0
5199,233671098672310,27251,9823,0,0,0,0
5200,233671135304002,27073,9558,0,0,0,0
5201,233671173800925,28670,9826,0,0,0,0
5202,233671212816387,29162,9852,0,0,0,0
5203,233671249850772,27057,9977,0,0,0,0
5204,233671286080002,28270,7959,0,0,0,0
5205,233671323781849,27998,9703,0,0,0,0
5206,233671360259156,26444,10033,0,0,0,0
5207,233671398237849,28199,9779,0,0,0,0
5208,233671436768310,28111,10418,0,0,0,0
5209,233671476564079,28651,11144,0,0,0,0
5210,233671516286464,29667,10054,0,0,0,0
5211,233671556348387,28553,11508,0,0,0,0
5212,233671592487387,26901,9237,0,0,0,0
5213,233671631355772,29442,9425,0,0,0,0
5214,233671670009002,28771,9881,0,0,0,0
5215,233671709318233,30163,9146,0,0,0,0
5216,233671750910541,30501,11091,0,0,0,0
5217,233671788868695,27390,10568,0,0,0,0
5218,233671828132079,26532,12731,0,0,0,0
5219,233671863312310,26236,8943,0,0,0,0
5220,233671905601541,33133,9155,0,0,0,0
5221,233671943248002,28405,9240,0,0,0,0
5222,233671981116002,27429,10438,0,0,0,0
5223,233672019956925,28083,10757,0,0,0,0
5224,233672058505849,27929,10619,0,0,0,0
5225,233672099937618,30187,11244,0,0,0,0
5226,233672146402541,29412,17052,0,0,0,0
5227,233672183030772,26705,9922,0,0,0,0
5228,233672218932695,26489,9412,0,0,0,0
5229,233672257074849,28797,9344,0,0,0,0
5230,233672294366233,26897,10394,0,0,0,0
5231,233672331131156,26449,10315,0,0,0,0
5232,233672366662772,27415,8116,0,0,0,0
5233,233672405724079,28516,10545,0,0,0,0
5234,233672441979464,27476,8779,0,0,0,0
5235,233672478271156,27323,8968,0,0,0,0
5236,233672515391079,26288,10831,0,0,0,0
5237,233672549850233,25406,9052,0,0,0,0
5238,233672585717849,26538,9329,0,0,0,0
5239,233672631126772,34247,11161,0,0,0,0
5240,233672672553310,29595,11830,0,0,0,0
5241,233672711008310,28785,9669,0,0,0,0
5242,233672749315387,28907,9400,0,0,0,0
5243,233672788139772,28306,10518,0,0,0,0
5244,233672826816079,28196,10479,0,0,0,0
5245,233672865163156,27812,10535,0,0,0,0
5246,233672903509002,28347,9998,0,0,0,0
5247,233672940268695,27134,9624,0,0,0,0
5248,233672979463464,29740,9454,0,0,0,0
5249,233673016867387,27454,9950,0,0,0,0
5250,233673054980926,27555,10558,0,0,0,0
5251,233673093434541,27645,10808,0,0,0,0
5252,233673132049002,28068,10546,0,0,0,0
5253,233673165314156,24855,8409,0,0,0,0
5254,233673201109618,26420,9375,0,0,0,0
5255,233673239520618,28747,9663,0,0,0,0
5256,233673284639387,30831,14287,0,0,0,0
5257,233673325283387,28752,11891,0,0,0,0
5258,233673365837618,29857,10696,0,0,0,0
5259,233673403173541,27777,9558,0,0,0,0
5260,233673442317849,28519,10625,0,0,0,0
5261,233673484711695,30316,12077,0,0,0,0
5262,233673525848387,27959,13177,0,0,0,0
5263,233673563439772,27348,10243,0,0,0,0
5264,233673599119772,25726,9953,0,0,0,0
5265,233673640213541,29641,11452,0,0,0,0
5266,233673675832310,26237,9381,0,0,0,0
5267,233673713041233,27241,9967,0,0,0,0
5268,233673751785310,28729,10014,0,0,0,0
5269,233673797972926,36917,9270,0,0,0,0
5270,233673844907464,32089,14845,0,0,0,0
5271,233673894602772,33348,16346,0,0,0,0
5272,233673938501003,29612,14285,0,0,0,0
5273,233673977176003,30157,8517,0,0,0,0
5274,233674016677618,29322,10179,0,0,0,0
5275,233674067025618,34266,16081,0,0,0,0
5276,233674114606464,32205,15375,0,0,0,0
5277,233674151701849,25949,11145,0,0,0,0
5278,233674186606772,26452,8452,0,0,0,0
5279,233674224308079,26739,10961,0,0,0,0
5280,233674265569310,30505,10755,0,0,0,0
5281,233674305052695,28905,10578,0,0,0,0
5282,233674343610849,30370,8187,0,0,0,0
5283,233674387196079,29158,14426,0,0,0,0
5284,233674423927772,27432,9298,0,0,0,0
5285,233674461438464,26711,10799,0,0,0,0
5286,233674500417926,28308,10670,0,0,0,0
5287,233674541174464,28305,12451,0,0,0,0
5288,233674583245926,30533,11537,0,0,0,0
5289,233674623726233,27996,12483,0,0,0,0
5290,233674664226772,28838,11661,0,0,0,0
5291,233674707332310,32330,10775,0,0,0,0
5292,233674746403156,28461,10609,0,0,0,0
5293,233674784818849,28713,9702,0,0,0,0
5294,233674825774464,30291,10664,0,0,0,0
5295,233674864086772,27068,11244,0,0,0,0
5296,233674899791387,25860,9844,0,0,0,0
5297,233674939556926,28944,10821,0,0,0,0
5298,233674978232080,28228,10447,0,0,0,0
5299,233675015580618,27414,9935,0,0,0,0
5300,233675051237541,26659,8997,0,0,0,0
5301,233675092460310,29733,11488,0,0,0,0
5302,233675131606541,29016,10129,0,0,0,0
5303,233675169738772,27499,10632,0,0,0,0
5304,233675207143387,28259,9145,0,0,0,0
5305,233675243423772,27441,8838,0,0,0,0
5306,233675283169541,29070,10675,0,0,0,0
5307,233675319012003,26481,9361,0,0,0,0
5308,233675357623387,27320,11290,0,0,0,0
5309,233675395036003,28312,9099,0,0,0,0
5310,233675435855080,28571,12247,0,0,0,0
5311,233675473841618,28342,9644,0,0,0,0
5312,233675519554156,36185,9526,0,0,0,0
5313,233675556421310,25800,11066,0,0,0,0
5314,233675594100618,28408,9271,0,0,0,0
5315,233675639689310,35412,10176,0,0,0,0
5316,233675679117233,28660,10767,0,0,0,0
5317,233675715511772,27246,9147,0,0,0,0
5318,233675752783387,26722,10549,0,0,0,0
5319,233675790188003,28756,8648,0,0,0,0
5320,233675825334849,27361,7784,0,0,0,0
5321,233675865954233,29174,11444,0,0,0,0
5322,233675905199695,28267,10978,0,0,0,0
5323,233675942011156,27789,9022,0,0,0,0
5324,233675981558156,28394,11152,0,0,0,0
5325,233676017862772,26619,9685,0,0,0,0
5326,233676057187080,27879,11444,0,0,0,0
5327,233676097412310,29091,11134,0,0,0,0
5328,233676134492310,28022,9057,0,0,0,0
5329,233676170564387,26822,9249,0,0,0,0
5330,233676211032003,29134,11332,0,0,0,0
5331,233676247646233,27733,8880,0,0,0,0
5332,233676286245003,28792,9806,0,0,0,0
5333,233676325752618,27690,11817,0,0,0,0
5334,233676372508080,30752,16003,0,0,0,0
5335,233676410689926,28135,10046,0,0,0,0
5336,233676448871464,28141,10039,0,0,0,0
5337,233676492640695,29097,14672,0,0,0,0
5338,233676533939464,29529,11769,0,0,0,0
5339,233676573446464,28021,11485,0,0,0,0
5340,233676613598157,28408,11742,0,0,0,0
5341,233676651997003,26573,11825,0,0,0,0
5342,233676687118233,27524,7597,0,0,0,0
5343,233676725791464,27329,11344,0,0,0,0
5344,233676768298233,31779,10727,0,0,0,0
5345,233676806343464,26231,11813,0,0,0,0
5346,233676844104003,28051,9709,0,0,0,0
5347,233676882837233,27809,10924,0,0,0,0
5348,233676923916310,30229,10849,0,0,0,0
5349,233676963908926,29584,10408,0,0,0,0
5350,233677009706849,31149,14649,0,0,0,0
5351,233677049272618,28283,11281,0,0,0,0
5352,233677092160926,30124,12764,0,0,0,0
5353,233677131205849,27373,11671,0,0,0,0
5354,233677169543387,27734,10603,0,0,0,0
5355,233677207682541,27268,10870,0,0,0,0
5356,233677247855157,27640,12531,0,0,0,0
5357,233677287028695,27487,11685,0,0,0,0
5358,233677326318849,27374,11915,0,0,0,0
5359,233677365288695,29388,9581,0,0,0,0
5360,233677403939695,28195,10455,0,0,0,0
5361,233677442104618,27388,10776,0,0,0,0
5362,233677483329618,29669,11555,0,0,0,0
5363,233677523381618,27968,12083,0,0,0,0
5364,233677563727387,28481,11864,0,0,0,0
5365,233677602375695,27092,11555,0,0,0,0
5366,233677644981234,28580,14025,0,0,0,0
5367,233677682292080,26532,10778,0,0,0,0
5368,233677724924310,29216,13415,0,0,0,0
5369,233677766431157,29079,12427,0,0,0,0
5370,233677807582464,29472,11678,0,0,0,0
5371,233677850947157,29539,13825,0,0,0,0
5372,233677890776080,29245,10583,0,0,0,0
5373,233677932541234,27882,13882,0,0,0,0
5374,233677973777926,29675,11561,0,0,0,0
5375,233678015036618,28166,13093,0,0,0,0
5376,233678058942464,31697,12208,0,0,0,0
5377,233678100827772,28537,13348,0,0,0,0
5378,233678141586772,28405,12353,0,0,0,0
5379,233678181906464,28504,11814,0,0,0,0
5380,233678219980003,28019,10054,0,0,0,0
5381,233678263856003,29423,14452,0,0,0,0
5382,233678301123080,27960,9307,0,0,0,0
5383,233678340511772,28281,11106,0,0,0,0
5384,233678375865310,25915,9437,0,0,0,0
5385,233678416761234,30097,10798,0,0,0,0
5386,233678455858464,29278,9819,0,0,0,0
5387,233678494581618,27342,11380,0,0,0,0
5388,233678537790157,29229,13978,0,0,0,0
5389,233678574403157,26555,10057,0,0,0,0
5390,233678614191080,27980,11807,0,0,0,0
5391,233678650618464,26811,9615,0,0,0,0
5392,233678685986464,26391,8976,0,0,0,0
5393,233678726254772,28464,11804,0,0,0,0
5394,233678764100387,27954,9891,0,0,0,0
5395,233678806493234,31866,10526,0,0,0,0
5396,233678843372926,27873,9006,0,0,0,0
5397,233678881917618,28337,10207,0,0,0,0
5398,233678919120080,27376,9825,0,0,0,0
5399,233678957520387,27351,11049,0,0,0,0
5400,233678996306464,27915,10870,0,0,0,0
5401,233679034701541,27833,10562,0,0,0,0
5402,233679075899157,29719,11478,0,0,0,0
5403,233679115137003,28677,10560,0,0,0,0
5404,233679152931695,27001,10793,0,0,0,0
5405,233679194901311,30777,11192,0,0,0,0
5406,233679231650464,26443,10305,0,0,0,0
5407,233679266733926,26273,8809,0,0,0,0
5408,233679306029926,28469,10826,0,0,0,0
5409,233679342901234,25619,11252,0,0,0,0
5410,233679384625003,30289,11434,0,0,0,0
5411,233679426310464,29340,12345,0,0,0,0
5412,233679466666464,25297,15058,0,0,0,0
5413,233679508797618,30334,11796,0,0,0,0
5414,233679555475464,32197,14480,0,0,0,0
5415,233679601807080,33664,12666,0,0,0,0
5416,233679652154157,37324,13022,0,0,0,0
5417,233679699809311,33110,14544,0,0,0,0
5418,233679743468926,29949,13710,0,0,0,0
5419,233679786506157,30350,12686,0,0,0,0
5420,233679824447464,27757,10183,0,0,0,0
5421,233679860314464,25829,10037,0,0,0,0
5422,233679899447464,28294,10838,0,0,0,0
5423,233679937920618,27741,10731,0,0,0,0
5424,233679982590157,32384,12284,0,0,0,0
5425,233680027122772,29917,14616,0,0,0,0
5426,233680070264926,27036,16105,0,0,0,0
5427,233680107695157,27106,10323,0,0,0,0
5428,233680142259772,24924,9640,0,0,0,0
5429,233680179463695,26787,10416,0,0,0,0
5430,233680216991388,27001,10525,0,0,0,0
5431,233680257128695,27974,12163,0,0,0,0
5432,233680298004926,29776,11099,0,0,0,0
5433,233680336822157,28623,10193,0,0,0,0
5434,233680376309234,29950,9536,0,0,0,0
5435,233680416529234,28997,11222,0,0,0,0
5436,233680457929926,29253,12146,0,0,0,0
5437,233680498536695,27784,12822,0,0,0,0
5438,233680543120003,32231,12352,0,0,0,0
5439,233680584998772,29668,12209,0,0,0,0
5440,233680627511388,29880,12632,0,0,0,0
5441,233680671986541,27763,16712,0,0,0,0
5442,233680709401618,27326,10088,0,0,0,0
5443,233680748785541,29710,9673,0,0,0,0
5444,233680789720003,30106,10827,0,0,0,0
5445,233680832263772,30498,12045,0,0,0,0
5446,233680873748080,28300,13184,0,0,0,0
5447,233680915012311,27952,13311,0,0,0,0
5448,233680954938234,28919,11006,0,0,0,0
5449,233680997501541,30363,12199,0,0,0,0
5450,233681042201926,32107,12594,0,0,0,0
5451,233681082413003,27945,12265,0,0,0,0
5452,233681128793234,29262,17117,0,0,0,0
5453,233681168440695,29363,10283,0,0,0,0
5454,233681207856388,27956,11459,0,0,0,0
5455,233681250545926,29817,12871,0,0,0,0
5456,233681290183464,28302,11335,0,0,0,0
5457,233681330348080,29098,11065,0,0,0,0
5458,233681369667388,27444,11875,0,0,0,0
5459,233681408645311,27553,11424,0,0,0,0
5460,233681447978772,27144,12189,0,0,0,0
5461,233681489266157,29735,11551,0,0,0,0
5462,233681531818234,31033,11518,0,0,0,0
5463,233681569791388,27219,10753,0,0,0,0
5464,233681617424003,31882,15750,0,0,0,0
5465,233681656950157,27173,12352,0,0,0,0
5466,233681698381849,29643,11788,0,0,0,0
5467,233681735814849,26110,11322,0,0,0,0
5468,233681775110157,29484,9811,0,0,0,0
5469,233681819869234,29252,15507,0,0,0,0
5470,233681860371772,28614,11888,0,0,0,0
5471,233681903327465,27906,15049,0,0,0,0
5472,233681941046849,27652,10067,0,0,0,0
5473,233681978056926,27117,9892,0,0,0,0
5474,233682019241618,30048,11137,0,0,0,0
5475,233682059573926,28306,12025,0,0,0,0
5476,233682099190772,28143,11473,0,0,0,0
5477,233682137762157,28559,10012,0,0,0,0
5478,233682176636695,28833,10040,0,0,0,0
5479,233682216162772,30115,9410,0,0,0,0
5480,233682256549849,29974,10412,0,0,0,0
5481,233682298357541,28103,13704,0,0,0,0
5482,233682337785618,27975,11453,0,0,0,0
5483,233682385877541,32302,15789,0,0,0,0
5484,233682424552311,28238,10436,0,0,0,0
5485,233682464124080,27937,11633,0,0,0,0
5486,233682506012618,30360,11527,0,0,0,0
5487,233682542296926,25258,11025,0,0,0,0
5488,233682583932003,28863,12771,0,0,0,0
5489,233682623301234,28205,11163,0,0,0,0
5490,233682665519772,28306,13911,0,0,0,0
5491,233682706387465,29916,10951,0,0,0,0
